-34.4879 0.0331792 
-29.7016 0.00663036 
-16.5296 0.00274343 
-16.2117 -0.0793793 
-15.8143 0.0038895 
-15.5506 0.0219689 
-15.0677 -0.0107425 
-14.808 0.0157929 
-14.0481 0.125017 
-11.9995 -0.0513278 
-11.5162 -0.0558338 
-10.5787 -0.0820335 
-8.22229 0.0816911 
-7.24903 0.0854887 
-6.8618 0.10188 
-5.1732 -0.220636 
-5.06571 -0.146152 
-3.87493 -0.144291 
-3.22851 -0.0679742 
-1.25234 0.745077 
-0.677675 0.865809 
-0.127604 0.887172 
-0.109386 1.04732 
0.937181 0.833979 
1.14004 0.8134 
2.33892 0.319204 
4.27686 -0.210916 
5.3221 -0.204237 
11.2897 -0.132128 
11.4214 -0.0984597 
11.7659 -0.120293 
14.6318 0.00735584 
15.0877 0.112151 
16.564 -0.0428105 
18.0929 -0.098809 
18.3449 -0.028417 
19.0954 -0.0436724 
19.3736 -0.0416375 
28.9817 -0.0354772 
32.3092 0.0717872 
