# Prepared plot of model file 
4.90084188257806943e+01 6.62109720858034767e-01 
4.87573021282845360e+01 6.62109720858049755e-01 
4.85061854307883777e+01 6.62109720858083284e-01 
4.82550687332922195e+01 6.62109720858157225e-01 
4.80039520357960612e+01 6.62109720858317874e-01 
4.77528353382999029e+01 6.62109720858663486e-01 
4.75017186408037446e+01 6.62109720859397455e-01 
4.72506019433075863e+01 6.62109720860935558e-01 
4.69994852458114281e+01 6.62109720864118345e-01 
4.67483685483152698e+01 6.62109720870620699e-01 
4.64972518508191115e+01 6.62109720883735875e-01 
4.62461351533229532e+01 6.62109720909851651e-01 
4.59950184558267949e+01 6.62109720961191361e-01 
4.57439017583306367e+01 6.62109721060829437e-01 
4.54927850608344784e+01 6.62109721251731065e-01 
4.52416683633383201e+01 6.62109721612806790e-01 
4.49905516658421618e+01 6.62109722286999380e-01 
4.47394349683460035e+01 6.62109723529674676e-01 
4.44883182708498452e+01 6.62109725790721915e-01 
4.42372015733536870e+01 6.62109729851681816e-01 
4.39860848758575287e+01 6.62109737051174485e-01 
4.37349681783613704e+01 6.62109749649528956e-01 
4.34838514808652121e+01 6.62109771408866843e-01 
4.32327347833690538e+01 6.62109808500305541e-01 
4.29816180858728956e+01 6.62109870897758412e-01 
4.27305013883767373e+01 6.62109974479608621e-01 
4.24793846908805790e+01 6.62110144134701373e-01 
4.22282679933844207e+01 6.62110418251959487e-01 
4.19771512958882624e+01 6.62110855047435942e-01 
4.17260345983921042e+01 6.62111541212930366e-01 
4.14749179008959459e+01 6.62112603284146117e-01 
4.12238012033997876e+01 6.62114221787423407e-01 
4.09726845059036293e+01 6.62116647387640755e-01 
4.07215678084074710e+01 6.62120216506852044e-01 
4.04704511109113128e+01 6.62125360529826845e-01 
4.02193344134151545e+01 6.62132596703385978e-01 
3.99682177159189962e+01 6.62142478647314681e-01 
3.97171010184228379e+01 6.62155468009044679e-01 
3.94659843209266796e+01 6.62171663861193749e-01 
3.92148676234305213e+01 6.62190290778936985e-01 
3.89637509259343631e+01 6.62208799171511653e-01 
3.87126342284382048e+01 6.62221374339590607e-01 
3.84615175309420465e+01 6.62216591137542165e-01 
3.82104008334458882e+01 6.62173904119114698e-01 
3.79592841359497299e+01 6.62058653221241356e-01 
3.77081674384535717e+01 6.61815325551877387e-01 
3.74570507409574134e+01 6.61358980874659941e-01 
3.72059340434612551e+01 6.60565049631764101e-01 
3.69548173459650968e+01 6.59258150601006898e-01 
3.67037006484689385e+01 6.57201111821536732e-01 
3.64525839509727803e+01 6.54085924856792178e-01 
3.62014672534766220e+01 6.49528790203894202e-01 
3.59503505559804637e+01 6.43071582860245683e-01 
3.56992338584843054e+01 6.34191880181233625e-01 
3.54481171609881471e+01 6.22323127011935373e-01 
3.51970004634919889e+01 6.06885644888404463e-01 
3.49458837659958306e+01 5.87328198121087608e-01 
3.46947670684996723e+01 5.63178961869738592e-01 
3.44436503710035140e+01 5.34104325816397996e-01 
3.41925336735073557e+01 4.99974495036992483e-01 
3.39414169760111974e+01 4.60937203176089050e-01 
3.36903002785150392e+01 4.17506973046066931e-01 
3.34391835810188809e+01 3.70691809391676896e-01 
3.31880668835227226e+01 3.22212047517061173e-01 
3.29369501860265643e+01 2.74929301828233608e-01 
3.26858334885304060e+01 2.33616110461942472e-01 
3.24347167910342478e+01 2.05387418745681144e-01 
3.21836000935380895e+01 1.96141875336309807e-01 
3.19324833960419312e+01 2.03218128053066993e-01 
3.16813666985457729e+01 2.17695471730402906e-01 
3.14302500010496146e+01 2.32104004701526062e-01 
3.11791333035534564e+01 2.42069338091754321e-01 
3.09280166060572981e+01 2.45260683734217638e-01 
3.06768999085611398e+01 2.40595185439732379e-01 
3.04257832110649815e+01 2.27881450968555860e-01 
3.01746665135688232e+01 2.07703590595844645e-01 
2.99235498160726650e+01 1.81465301364060527e-01 
2.96724331185765067e+01 1.51643211180318843e-01 
2.94213164210803484e+01 1.22429517617756806e-01 
2.91701997235841901e+01 1.00808186056432075e-01 
2.89190830260880318e+01 9.60936812575540478e-02 
2.86679663285918735e+01 1.13376691537181579e-01 
2.84168496310957153e+01 1.48343073683046417e-01 
2.81657329335995570e+01 1.93470242778559315e-01 
2.79146162361033987e+01 2.43171843250232639e-01 
2.76634995386072404e+01 2.93912052360570553e-01 
2.74123828411110821e+01 3.43398936489485940e-01 
2.71612661436149239e+01 3.90097722353538845e-01 
2.69101494461187656e+01 4.32993868072287569e-01 
2.66590327486226073e+01 4.71468830031489095e-01 
2.64079160511264490e+01 5.05219701151953027e-01 
2.61567993536302907e+01 5.34193948530579554e-01 
2.59056826561341325e+01 5.58528613371958360e-01 
2.56545659586379742e+01 5.78491268209349263e-01 
2.54034492611418159e+01 5.94423400078099240e-01 
2.51523325636456576e+01 6.06688125939839673e-01 
2.49012158661494993e+01 6.15624343156283116e-01 
2.46500991686533411e+01 6.21509137714065019e-01 
2.43989824711571828e+01 6.24529844366914944e-01 
2.41478657736610245e+01 6.24766756740990692e-01 
2.38967490761648662e+01 6.22187174535679399e-01 
2.36456323786687079e+01 6.16651191990229330e-01 
2.33945156811725496e+01 6.07929256446614330e-01 
2.31433989836763914e+01 5.95730946394634087e-01 
2.28922822861802331e+01 5.79743599156450795e-01 
2.26411655886840748e+01 5.59678431858625869e-01 
2.23900488911879165e+01 5.35320811985936729e-01 
2.21389321936917582e+01 5.06580559407836528e-01 
2.18878154961956000e+01 4.73537808281270567e-01 
2.16366987986994417e+01 4.36480185916795327e-01 
2.13855821012032834e+01 3.95927964713243874e-01 
2.11344654037071251e+01 3.52645398936169530e-01 
2.08833487062109668e+01 3.07638475813371393e-01 
2.06322320087148086e+01 2.62141152955966517e-01 
2.03811153112186503e+01 2.17591953019323464e-01 
2.01299986137224920e+01 1.75595534131694930e-01 
1.98788819162263337e+01 1.37839318324297633e-01 
1.96277652187301754e+01 1.05888714874478429e-01 
1.93766485212340172e+01 8.07797890427129212e-02 
1.91255318237378589e+01 6.25531683255573234e-02 
1.88744151262417006e+01 5.02348050686525771e-02 
1.86232984287455423e+01 4.24783484707478981e-02 
1.83721817312493840e+01 3.82784638788937620e-02 
1.81210650337532257e+01 3.72136103369890836e-02 
1.78699483362570675e+01 3.92911725444253096e-02 
1.76188316387609092e+01 4.46640225107992755e-02 
1.73677149412647509e+01 5.33735246578229405e-02 
1.71165982437685926e+01 6.51731151093077471e-02 
1.68654815462724343e+01 7.94478730484308310e-02 
1.66143648487762761e+01 9.52309455301142832e-02 
1.63632481512801178e+01 1.11307097337697947e-01 
1.61121314537839595e+01 1.26385074337365177e-01 
1.58610147562878030e+01 1.39314773802218295e-01 
1.56098980587916465e+01 1.49317791587578297e-01 
1.53587813612954900e+01 1.56179208287800353e-01 
1.51076646637993335e+01 1.60303760299234405e-01 
1.48565479663031770e+01 1.62502526282331361e-01 
1.46054312688070205e+01 1.63483275395847977e-01 
1.43543145713108640e+01 1.63340134262944525e-01 
1.41031978738147075e+01 1.61468609945433467e-01 
1.38520811763185510e+01 1.56913467543426194e-01 
1.36009644788223945e+01 1.48786589745503128e-01 
1.33498477813262379e+01 1.36522472625369568e-01 
1.30987310838300814e+01 1.19978481348627042e-01 
1.28476143863339249e+01 9.94609638688924713e-02 
1.25964976888377684e+01 7.57450740840425463e-02 
1.23453809913416119e+01 5.01493031718812654e-02 
1.20942642938454554e+01 2.47506102057245547e-02 
1.18431475963492989e+01 2.84822339078993902e-03 
