0.150017 0.71462 0 
0.342221 0.619335 0 
0.701357 0.169469 0 
0.70374 0.265795 0 
0.755693 0.211478 0 
0.936472 0.314395 0 
0.116855 0.774959 0 
0.866614 0.480626 0 
0.181394 0.886924 0 
0.692529 0.532121 0 
0.342545 0.355927 0 
0.197856 0.469237 0 
0.369334 0.461586 0 
0.784492 0.157042 0 
0.954397 0.403932 0 
0.630493 0.103554 0 
0.693518 0.430336 0 
0.269356 0.475723 0 
0.812296 0.553122 0 
0.256755 0.324437 0 
0.975559 0.276158 0 
0.607911 0.374231 0 
0.117968 0.951393 0 
0.691863 0.0561531 0 
0.531104 0.119768 0 
0.474755 0.115197 0 
0.0578579 0.904168 0 
0.417834 0.357789 0 
0.537524 0.360329 0 
0.797834 0.204483 0 
0.191929 0.750198 0 
0.750618 0.582576 0 
0.633524 0.348836 0 
0.980292 0.244448 0 
0.774177 0.430832 0 
0.916405 0.383202 0 
0.250966 0.343816 0 
0.986126 0.518356 0 
0.817437 0.0140479 0 
0.659613 0.102957 0 
0.864104 0.268767 0 
0.996927 0.165002 0 
0.218711 0.846485 0 
0.887831 0.0934309 0 
0.769389 0.292574 0 
0.651207 0.396707 0 
0.83218 0.450987 0 
0.583387 0.595524 0 
0.571166 0.421936 0 
0.590893 0.485231 0 
0.734915 0.39839 0 
0.825761 0.15361 0 
0.773997 0.504351 0 
0.561542 0.623259 0 
0.841598 0.11257 0 
0.691769 0.555411 0 
0.39264 0.373429 0 
0.0611504 0.967134 0 
0.755602 0.61305 0 
0.408467 0.527626 0 
0.575338 0.0493913 0 
0.712994 0.120275 0 
0.870862 0.490437 0 
0.379901 0.452814 0 
0.994777 0.44892 0 
0.945776 0.436321 0 
0.656992 0.238936 0 
0.99655 0.483508 0 
0.999367 0.497634 0 
0.886841 0.170726 0 
0.450834 0.226952 0 
0.171104 0.38834 0 
0.374196 0.141637 0 
0.210828 0.68879 0 
0.394599 0.497801 0 
0.861425 0.178111 0 
0.967841 0.517205 0 
0.783857 0.770354 0 
0.290609 0.331512 0 
0.683405 0.544175 0 
0.741511 0.465294 0 
0.56926 0.200828 0 
0.555169 0.320063 0 
0.721385 0.304292 0 
0.398012 0.58633 0 
0.410294 0.529771 0 
0.543542 0.581388 0 
0.309796 0.387963 0 
0.734885 0.492465 0 
0.689314 0.465174 0 
0.0254588 0.978688 0 
0.524803 0.140639 0 
0.891461 0.0259951 0 
0.825981 0.61215 0 
0.835554 0.0238995 0 
0.605568 0.0765328 0 
0.776937 0.287204 0 
0.985236 0.0423915 0 
0.867553 0.473878 0 
0.380561 0.398907 0 
0.472959 0.380541 0 
0.855911 0.0490197 0 
0.117545 0.843154 0 
0.556715 0.352052 0 
0.928277 0.381194 0 
0.703396 0.0201761 0 
0.984255 0.100403 0 
0.489493 0.18642 0 
0.909134 0.16719 0 
0.747491 0.15923 0 
0.707818 0.0886024 0 
0.492325 0.486913 0 
0.506075 0.54629 0 
0.608491 0.496378 0 
0.90191 0.0673838 0 
0.399726 0.520266 0 
0.612616 0.338774 0 
0.770741 0.0963261 0 
0.777207 0.596223 0 
0.622345 0.577828 0 
0.747803 0.55807 0 
0.32471 0.482647 0 
0.559058 0.440914 0 
0.147654 0.970216 0 
0.619217 0.426557 0 
0.492331 0.191537 0 
0.600414 0.168391 0 
0.981335 0.380669 0 
0.293708 0.906095 0 
0.2293 0.82362 0 
0.851492 0.574489 0 
0.782859 0.572986 0 
0.502961 0.180437 0 
0.554416 0.32449 0 
0.314599 0.377271 0 
0.566772 0.251959 0 
0.524523 0.585613 0 
0.656605 0.393794 0 
0.568437 0.490684 0 
0.027501 0.998068 0 
0.2088 0.521663 0 
0.302238 0.594496 0 
0.82907 0.163536 0 
0.440175 0.428956 0 
0.658219 0.0172749 0 
0.689405 0.338851 0 
0.822653 0.0687079 0 
0.658594 0.581407 0 
0.987448 0.699194 0 
0.800356 0.0169932 0 
0.663571 0.388874 0 
0.218129 0.867754 0 
0.758468 0.578441 0 
0.0995211 0.998384 0 
0.192818 0.819713 0 
0.818262 0.230435 0 
0.52359 0.512666 0 
0.963496 0.595268 0 
0.60224 0.210202 0 
0.397737 0.509237 0 
0.760122 0.127373 0 
0.68303 0.0576777 0 
0.684596 0.388654 0 
0.760795 0.429284 0 
0.94548 0.0826838 0 
0.970279 0.519683 0 
0.48278 0.318238 0 
0.112299 0.958789 0 
0.414427 0.365021 0 
0.690081 0.188853 0 
0.0332328 0.865611 0 
0.542844 0.320256 0 
0.57194 0.550216 0 
0.59637 0.480803 0 
0.0185072 0.928808 0 
0.0502885 0.479349 0 
0.00828606 0.959606 0 
0.684408 0.242415 0 
0.84528 0.261194 0 
0.861275 0.286004 0 
0.796692 0.388407 0 
0.933711 0.493524 0 
0.954103 0.0246029 0 
0.605481 0.500608 0 
0.934762 0.566703 0 
0.543926 0.569736 0 
0.758802 0.546854 0 
0.187693 0.982227 0 
0.548283 0.293187 0 
0.98452 0.596672 0 
0.827216 0.259694 0 
0.958133 0.155585 0 
0.917216 0.493613 0 
0.654017 0.148866 0 
0.0716867 0.95836 0 
0.837952 0.155832 0 
0.97324 0.513164 0 
0.418266 0.303825 0 
0.796974 0.378886 0 
0.595968 0.132485 0 
0.890484 0.719962 0 
0.364268 0.393817 0 
0.689628 0.12747 0 
0.584734 0.385242 0 
0.3769 0.509814 0 
0.566459 0.448789 0 
0.191219 0.56094 0 
0.669862 0.270347 0 
0.88869 0.548289 0 
0.851864 0.280487 0 
0.564389 0.400888 0 
0.485996 0.566072 0 
0.142203 0.969787 0 
0.319361 0.445505 0 
0.402823 0.51076 0 
0.247036 0.346282 0 
0.881505 0.250571 0 
