-0.319992 -1.30015 
0.775259 -2.91315 
-0.262657 -2.59759 
-0.210648 3.87779 
-0.782899 2.21569 
-0.221552 -8.26777 
1.35267 8.3563 
0.974721 4.15657 
-0.404904 -3.88097 
-0.886424 2.15431 
-0.485 -8.24221 
0.528868 4.18839 
0.675896 7.99958 
0.762062 -4.11206 
0.23486 7.96556 
1.77672 -7.83453 
-1.07358 4.28307 
-0.749783 1.91955 
-0.240284 -4.27161 
0.316829 -7.82951 
0.934004 1.89583 
-1.61681 4.37883 
0.148613 -4.31211 
-0.516206 7.63354 
-1.50367 -7.52565 
0.0231575 7.63209 
-0.0880681 -2.10358 
0.0715271 -4.34741 
0.528756 4.46819 
0.714638 -7.49819 
0.441228 4.47744 
0.529071 7.53094 
0.00771671 -7.49513 
2.26761 -4.4593 
-0.351216 7.50102 
1.00902 -4.4869 
-0.365466 -7.43143 
-0.676274 -2.00281 
1.56887 7.43206 
1.62537 1.58843 
-0.664766 -7.41851 
3.41733 -4.5609 
1.28468 4.65847 
-1.6715 -7.3576 
-0.340156 4.66586 
-1.14421 7.29265 
1.30499 -7.34942 
0.0662325 1.51047 
-0.111701 -4.68684 
0.0386641 4.69585 
1.55603 -7.3241 
-1.18805 7.2185 
1.12096 -4.74397 
0.293252 7.19017 
0.742314 -7.26004 
1.24231 4.72691 
0.193139 -4.78877 
-0.317645 -1.84267 
0.0305548 7.1555 
0.893856 4.74217 
2.46494 -7.11092 
0.346119 -4.91917 
-1.83958 4.77915 
1.229 1.32283 
0.899607 -7.06603 
1.20794 7.06669 
-0.616677 4.78183 
-1.60203 -5.02349 
-0.697749 -7.02801 
0.944156 -5.03252 
-0.630865 6.98393 
0.827716 -7.01162 
2.25833 1.24595 
-0.831253 4.8363 
-0.977822 -7.00454 
-0.051378 6.96021 
0.446786 -5.05585 
-0.122589 -7.00023 
0.192017 -1.68701 
0.0115621 6.94923 
0.831471 -6.99712 
-0.394364 6.93726 
0.0616721 4.87974 
-0.064401 -6.99396 
0.207546 -5.15314 
-0.639087 6.89959 
-1.34317 -6.95095 
0.0800442 1.11872 
-0.728797 -5.2088 
1.25245 -6.92491 
0.611977 6.83779 
0.367482 4.95852 
-1.49465 -6.9165 
-0.452246 6.83455 
-0.0973971 1.0583 
0.26186 -5.27007 
-0.408956 4.96346 
-1.2152 -6.91167 
-1.10132 1.05261 
0.216684 6.82299 
